# t numerical exact difference
6.158 16.6354 16.6382 0.00286694
6.159 16.6395 16.6423 0.00286754
6.16 16.6435 16.6464 0.00286814
6.161 16.6476 16.6505 0.00286874
6.162 16.6517 16.6546 0.00286934
6.163 16.6558 16.6586 0.00286994
6.164 16.6599 16.6627 0.00287054
6.165 16.6639 16.6668 0.00287115
6.166 16.668 16.6709 0.00287175
6.167 16.6721 16.675 0.00287235
6.168 16.6762 16.6791 0.00287295
6.169 16.6803 16.6831 0.00287355
6.17 16.6844 16.6872 0.00287415
6.171 16.6884 16.6913 0.00287476
6.172 16.6925 16.6954 0.00287536
6.173 16.6966 16.6995 0.00287596
6.174 16.7007 16.7036 0.00287656
6.175 16.7048 16.7077 0.00287716
6.176 16.7089 16.7117 0.00287777
6.177 16.713 16.7158 0.00287837
6.178 16.717 16.7199 0.00287897
6.179 16.7211 16.724 0.00287957
6.18 16.7252 16.7281 0.00288017
6.181 16.7293 16.7322 0.00288078
6.182 16.7334 16.7363 0.00288138
6.183 16.7375 16.7404 0.00288198
6.184 16.7416 16.7445 0.00288258
6.185 16.7457 16.7486 0.00288319
6.186 16.7498 16.7526 0.00288379
6.187 16.7539 16.7567 0.00288439
6.188 16.758 16.7608 0.00288499
6.189 16.762 16.7649 0.00288559
6.19 16.7661 16.769 0.0028862
6.191 16.7702 16.7731 0.0028868
6.192 16.7743 16.7772 0.0028874
6.193 16.7784 16.7813 0.002888
6.194 16.7825 16.7854 0.00288861
6.195 16.7866 16.7895 0.00288921
6.196 16.7907 16.7936 0.00288981
6.197 16.7948 16.7977 0.00289041
6.198 16.7989 16.8018 0.00289102
6.199 16.803 16.8059 0.00289162
6.2 16.8071 16.81 0.00289222
6.201 16.8112 16.8141 0.00289283
6.202 16.8153 16.8182 0.00289343
6.203 16.8194 16.8223 0.00289403
6.204 16.8235 16.8264 0.00289463
6.205 16.8276 16.8305 0.00289524
6.206 16.8317 16.8346 0.00289584
6.207 16.8358 16.8387 0.00289644
6.208 16.8399 16.8428 0.00289705
6.209 16.844 16.8469 0.00289765
6.21 16.8481 16.851 0.00289825
6.211 16.8522 16.8551 0.00289885
6.212 16.8563 16.8592 0.00289946
6.213 16.8604 16.8633 0.00290006
6.214 16.8645 16.8674 0.00290066
6.215 16.8687 16.8716 0.00290127
6.216 16.8728 16.8757 0.00290187
6.217 16.8769 16.8798 0.00290247
6.218 16.881 16.8839 0.00290308
6.219 16.8851 16.888 0.00290368
6.22 16.8892 16.8921 0.00290428
6.221 16.8933 16.8962 0.00290489
6.222 16.8974 16.9003 0.00290549
6.223 16.9015 16.9044 0.00290609
6.224 16.9056 16.9085 0.0029067
6.225 16.9097 16.9127 0.0029073
6.226 16.9139 16.9168 0.0029079
6.227 16.918 16.9209 0.00290851
6.228 16.9221 16.925 0.00290911
6.229 16.9262 16.9291 0.00290971
6.23 16.9303 16.9332 0.00291032
6.231 16.9344 16.9373 0.00291092
6.232 16.9385 16.9415 0.00291152
6.233 16.9427 16.9456 0.00291213
6.234 16.9468 16.9497 0.00291273
6.235 16.9509 16.9538 0.00291334
6.236 16.955 16.9579 0.00291394
6.237 16.9591 16.962 0.00291454
6.238 16.9632 16.9662 0.00291515
6.239 16.9674 16.9703 0.00291575
6.24 16.9715 16.9744 0.00291636
6.241 16.9756 16.9785 0.00291696
6.242 16.9797 16.9826 0.00291756
6.243 16.9838 16.9868 0.00291817
6.244 16.988 16.9909 0.00291877
6.245 16.9921 16.995 0.00291938
6.246 16.9962 16.9991 0.00291998
6.247 17.0003 17.0033 0.00292058
6.248 17.0045 17.0074 0.00292119
6.249 17.0086 17.0115 0.00292179
6.25 17.0127 17.0156 0.0029224
6.251 17.0168 17.0198 0.002923
6.252 17.021 17.0239 0.0029236
6.253 17.0251 17.028 0.00292421
6.254 17.0292 17.0321 0.00292481
6.255 17.0333 17.0363 0.00292542
6.256 17.0375 17.0404 0.00292602
6.257 17.0416 17.0445 0.00292663
6.258 17.0457 17.0486 0.00292723
6.259 17.0498 17.0528 0.00292784
6.26 17.054 17.0569 0.00292844
6.261 17.0581 17.061 0.00292904
6.262 17.0622 17.0652 0.00292965
6.263 17.0664 17.0693 0.00293025
6.264 17.0705 17.0734 0.00293086
6.265 17.0746 17.0776 0.00293146
6.266 17.0788 17.0817 0.00293207
6.267 17.0829 17.0858 0.00293267
6.268 17.087 17.09 0.00293328
6.269 17.0912 17.0941 0.00293388
6.27 17.0953 17.0982 0.00293449
6.271 17.0994 17.1024 0.00293509
6.272 17.1036 17.1065 0.0029357
6.273 17.1077 17.1106 0.0029363
6.274 17.1118 17.1148 0.00293691
6.275 17.116 17.1189 0.00293751
6.276 17.1201 17.123 0.00293812
6.277 17.1242 17.1272 0.00293872
6.278 17.1284 17.1313 0.00293933
6.279 17.1325 17.1355 0.00293993
6.28 17.1367 17.1396 0.00294054
6.281 17.1408 17.1437 0.00294114
6.282 17.1449 17.1479 0.00294175
6.283 17.1491 17.152 0.00294235
6.284 17.1532 17.1562 0.00294296
6.285 17.1574 17.1603 0.00294356
6.286 17.1615 17.1644 0.00294417
6.287 17.1656 17.1686 0.00294477
6.288 17.1698 17.1727 0.00294538
6.289 17.1739 17.1769 0.00294598
6.29 17.1781 17.181 0.00294659
6.291 17.1822 17.1852 0.00294719
6.292 17.1864 17.1893 0.0029478
6.293 17.1905 17.1935 0.00294841
6.294 17.1947 17.1976 0.00294901
6.295 17.1988 17.2018 0.00294962
6.296 17.203 17.2059 0.00295022
6.297 17.2071 17.2101 0.00295083
6.298 17.2112 17.2142 0.00295143
6.299 17.2154 17.2184 0.00295204
6.3 17.2195 17.2225 0.00295265
6.301 17.2237 17.2267 0.00295325
6.302 17.2278 17.2308 0.00295386
6.303 17.232 17.235 0.00295446
6.304 17.2361 17.2391 0.00295507
6.305 17.2403 17.2433 0.00295567
6.306 17.2445 17.2474 0.00295628
6.307 17.2486 17.2516 0.00295689
6.308 17.2528 17.2557 0.00295749
6.309 17.2569 17.2599 0.0029581
6.31 17.2611 17.264 0.0029587
6.311 17.2652 17.2682 0.00295931
6.312 17.2694 17.2723 0.00295992
6.313 17.2735 17.2765 0.00296052
6.314 17.2777 17.2806 0.00296113
6.315 17.2818 17.2848 0.00296173
6.316 17.286 17.289 0.00296234
6.317 17.2902 17.2931 0.00296295
6.318 17.2943 17.2973 0.00296355
6.319 17.2985 17.3014 0.00296416
6.32 17.3026 17.3056 0.00296477
6.321 17.3068 17.3098 0.00296537
6.322 17.311 17.3139 0.00296598
6.323 17.3151 17.3181 0.00296659
6.324 17.3193 17.3222 0.00296719
6.325 17.3234 17.3264 0.0029678
6.326 17.3276 17.3306 0.0029684
6.327 17.3318 17.3347 0.00296901
6.328 17.3359 17.3389 0.00296962
6.329 17.3401 17.3431 0.00297022
6.33 17.3443 17.3472 0.00297083
6.331 17.3484 17.3514 0.00297144
6.332 17.3526 17.3556 0.00297204
6.333 17.3567 17.3597 0.00297265
6.334 17.3609 17.3639 0.00297326
6.335 17.3651 17.3681 0.00297386
6.336 17.3692 17.3722 0.00297447
6.337 17.3734 17.3764 0.00297508
6.338 17.3776 17.3806 0.00297569
6.339 17.3818 17.3847 0.00297629
6.34 17.3859 17.3889 0.0029769
6.341 17.3901 17.3931 0.00297751
6.342 17.3943 17.3972 0.00297811
6.343 17.3984 17.4014 0.00297872
6.344 17.4026 17.4056 0.00297933
6.345 17.4068 17.4098 0.00297993
6.346 17.4109 17.4139 0.00298054
6.347 17.4151 17.4181 0.00298115
6.348 17.4193 17.4223 0.00298176
6.349 17.4235 17.4265 0.00298236
6.35 17.4276 17.4306 0.00298297
6.351 17.4318 17.4348 0.00298358
6.352 17.436 17.439 0.00298418
6.353 17.4402 17.4432 0.00298479
6.354 17.4443 17.4473 0.0029854
6.355 17.4485 17.4515 0.00298601
6.356 17.4527 17.4557 0.00298661
6.357 17.4569 17.4599 0.00298722
6.358 17.4611 17.464 0.00298783
6.359 17.4652 17.4682 0.00298844
6.36 17.4694 17.4724 0.00298904
6.361 17.4736 17.4766 0.00298965
6.362 17.4778 17.4808 0.00299026
6.363 17.482 17.4849 0.00299087
6.364 17.4861 17.4891 0.00299147
6.365 17.4903 17.4933 0.00299208
6.366 17.4945 17.4975 0.00299269
6.367 17.4987 17.5017 0.0029933
6.368 17.5029 17.5059 0.00299391
6.369 17.507 17.51 0.00299451
6.37 17.5112 17.5142 0.00299512
6.371 17.5154 17.5184 0.00299573
6.372 17.5196 17.5226 0.00299634
6.373 17.5238 17.5268 0.00299694
6.374 17.528 17.531 0.00299755
6.375 17.5322 17.5352 0.00299816
6.376 17.5363 17.5393 0.00299877
6.377 17.5405 17.5435 0.00299938
6.378 17.5447 17.5477 0.00299998
6.379 17.5489 17.5519 0.00300059
6.38 17.5531 17.5561 0.0030012
6.381 17.5573 17.5603 0.00300181
6.382 17.5615 17.5645 0.00300242
6.383 17.5657 17.5687 0.00300303
6.384 17.5699 17.5729 0.00300363
6.385 17.5741 17.5771 0.00300424
6.386 17.5782 17.5812 0.00300485
6.387 17.5824 17.5854 0.00300546
6.388 17.5866 17.5896 0.00300607
6.389 17.5908 17.5938 0.00300668
6.39 17.595 17.598 0.00300728
6.391 17.5992 17.6022 0.00300789
6.392 17.6034 17.6064 0.0030085
6.393 17.6076 17.6106 0.00300911
6.394 17.6118 17.6148 0.00300972
6.395 17.616 17.619 0.00301033
6.396 17.6202 17.6232 0.00301093
6.397 17.6244 17.6274 0.00301154
6.398 17.6286 17.6316 0.00301215
6.399 17.6328 17.6358 0.00301276
6.4 17.637 17.64 0.00301337
6.401 17.6412 17.6442 0.00301398
6.402 17.6454 17.6484 0.00301459
6.403 17.6496 17.6526 0.0030152
6.404 17.6538 17.6568 0.0030158
6.405 17.658 17.661 0.00301641
6.406 17.6622 17.6652 0.00301702
6.407 17.6664 17.6694 0.00301763
6.408 17.6706 17.6736 0.00301824
6.409 17.6748 17.6778 0.00301885
6.41 17.679 17.682 0.00301946
6.411 17.6832 17.6862 0.00302007
6.412 17.6874 17.6904 0.00302068
6.413 17.6916 17.6946 0.00302129
6.414 17.6958 17.6988 0.00302189
6.415 17.7 17.7031 0.0030225
6.416 17.7042 17.7073 0.00302311
6.417 17.7084 17.7115 0.00302372
6.418 17.7127 17.7157 0.00302433
6.419 17.7169 17.7199 0.00302494
6.42 17.7211 17.7241 0.00302555
6.421 17.7253 17.7283 0.00302616
6.422 17.7295 17.7325 0.00302677
6.423 17.7337 17.7367 0.00302738
6.424 17.7379 17.7409 0.00302799
6.425 17.7421 17.7452 0.0030286
6.426 17.7463 17.7494 0.00302921
6.427 17.7506 17.7536 0.00302982
6.428 17.7548 17.7578 0.00303043
6.429 17.759 17.762 0.00303104
6.43 17.7632 17.7662 0.00303164
6.431 17.7674 17.7704 0.00303225
6.432 17.7716 17.7747 0.00303286
6.433 17.7758 17.7789 0.00303347
6.434 17.7801 17.7831 0.00303408
6.435 17.7843 17.7873 0.00303469
6.436 17.7885 17.7915 0.0030353
6.437 17.7927 17.7957 0.00303591
6.438 17.7969 17.8 0.00303652
6.439 17.8011 17.8042 0.00303713
6.44 17.8054 17.8084 0.00303774
6.441 17.8096 17.8126 0.00303835
6.442 17.8138 17.8168 0.00303896
6.443 17.818 17.8211 0.00303957
6.444 17.8222 17.8253 0.00304018
6.445 17.8265 17.8295 0.00304079
6.446 17.8307 17.8337 0.0030414
6.447 17.8349 17.838 0.00304201
6.448 17.8391 17.8422 0.00304262
6.449 17.8434 17.8464 0.00304323
6.45 17.8476 17.8506 0.00304384
6.451 17.8518 17.8549 0.00304445
6.452 17.856 17.8591 0.00304506
6.453 17.8603 17.8633 0.00304567
6.454 17.8645 17.8675 0.00304628
6.455 17.8687 17.8718 0.00304689
6.456 17.8729 17.876 0.00304751
6.457 17.8772 17.8802 0.00304812
6.458 17.8814 17.8844 0.00304873
6.459 17.8856 17.8887 0.00304934
6.46 17.8899 17.8929 0.00304995
6.461 17.8941 17.8971 0.00305056
6.462 17.8983 17.9014 0.00305117
6.463 17.9025 17.9056 0.00305178
6.464 17.9068 17.9098 0.00305239
6.465 17.911 17.9141 0.003053
6.466 17.9152 17.9183 0.00305361
6.467 17.9195 17.9225 0.00305422
6.468 17.9237 17.9268 0.00305483
6.469 17.9279 17.931 0.00305544
6.47 17.9322 17.9352 0.00305605
6.471 17.9364 17.9395 0.00305666
6.472 17.9406 17.9437 0.00305728
6.473 17.9449 17.9479 0.00305789
6.474 17.9491 17.9522 0.0030585
6.475 17.9533 17.9564 0.00305911
6.476 17.9576 17.9606 0.00305972
6.477 17.9618 17.9649 0.00306033
6.478 17.9661 17.9691 0.00306094
6.479 17.9703 17.9734 0.00306155
6.48 17.9745 17.9776 0.00306216
6.481 17.9788 17.9818 0.00306277
6.482 17.983 17.9861 0.00306339
6.483 17.9873 17.9903 0.003064
6.484 17.9915 17.9946 0.00306461
6.485 17.9957 17.9988 0.00306522
6.486 18 18.003 0.00306583
6.487 18.0042 18.0073 0.00306644
6.488 18.0085 18.0115 0.00306705
6.489 18.0127 18.0158 0.00306766
6.49 18.017 18.02 0.00306828
6.491 18.0212 18.0243 0.00306889
6.492 18.0254 18.0285 0.0030695
6.493 18.0297 18.0328 0.00307011
6.494 18.0339 18.037 0.00307072
6.495 18.0382 18.0413 0.00307133
6.496 18.0424 18.0455 0.00307194
6.497 18.0467 18.0498 0.00307256
6.498 18.0509 18.054 0.00307317
6.499 18.0552 18.0583 0.00307378
6.5 18.0594 18.0625 0.00307439
6.501 18.0637 18.0668 0.003075
6.502 18.0679 18.071 0.00307561
6.503 18.0722 18.0753 0.00307623
6.504 18.0764 18.0795 0.00307684
6.505 18.0807 18.0838 0.00307745
6.506 18.0849 18.088 0.00307806
6.507 18.0892 18.0923 0.00307867
6.508 18.0934 18.0965 0.00307929
6.509 18.0977 18.1008 0.0030799
6.51 18.1019 18.105 0.00308051
6.511 18.1062 18.1093 0.00308112
6.512 18.1105 18.1135 0.00308173
6.513 18.1147 18.1178 0.00308235
6.514 18.119 18.122 0.00308296
6.515 18.1232 18.1263 0.00308357
6.516 18.1275 18.1306 0.00308418
6.517 18.1317 18.1348 0.00308479
6.518 18.136 18.1391 0.00308541
6.519 18.1403 18.1433 0.00308602
6.52 18.1445 18.1476 0.00308663
6.521 18.1488 18.1519 0.00308724
6.522 18.153 18.1561 0.00308786
6.523 18.1573 18.1604 0.00308847
6.524 18.1616 18.1646 0.00308908
6.525 18.1658 18.1689 0.00308969
6.526 18.1701 18.1732 0.00309031
6.527 18.1743 18.1774 0.00309092
6.528 18.1786 18.1817 0.00309153
6.529 18.1829 18.186 0.00309214
6.53 18.1871 18.1902 0.00309276
6.531 18.1914 18.1945 0.00309337
6.532 18.1957 18.1988 0.00309398
6.533 18.1999 18.203 0.00309459
6.534 18.2042 18.2073 0.00309521
6.535 18.2085 18.2116 0.00309582
6.536 18.2127 18.2158 0.00309643
6.537 18.217 18.2201 0.00309704
6.538 18.2213 18.2244 0.00309766
6.539 18.2255 18.2286 0.00309827
6.54 18.2298 18.2329 0.00309888
6.541 18.2341 18.2372 0.0030995
6.542 18.2383 18.2414 0.00310011
6.543 18.2426 18.2457 0.00310072
6.544 18.2469 18.25 0.00310133
6.545 18.2512 18.2543 0.00310195
6.546 18.2554 18.2585 0.00310256
6.547 18.2597 18.2628 0.00310317
6.548 18.264 18.2671 0.00310379
6.549 18.2682 18.2714 0.0031044
6.55 18.2725 18.2756 0.00310501
6.551 18.2768 18.2799 0.00310563
6.552 18.2811 18.2842 0.00310624
6.553 18.2853 18.2885 0.00310685
6.554 18.2896 18.2927 0.00310747
6.555 18.2939 18.297 0.00310808
6.556 18.2982 18.3013 0.00310869
6.557 18.3025 18.3056 0.00310931
6.558 18.3067 18.3098 0.00310992
6.559 18.311 18.3141 0.00311053
6.56 18.3153 18.3184 0.00311115
6.561 18.3196 18.3227 0.00311176
6.562 18.3238 18.327 0.00311237
6.563 18.3281 18.3312 0.00311299
6.564 18.3324 18.3355 0.0031136
6.565 18.3367 18.3398 0.00311421
6.566 18.341 18.3441 0.00311483
6.567 18.3453 18.3484 0.00311544
6.568 18.3495 18.3527 0.00311605
6.569 18.3538 18.3569 0.00311667
6.57 18.3581 18.3612 0.00311728
6.571 18.3624 18.3655 0.0031179
6.572 18.3667 18.3698 0.00311851
6.573 18.371 18.3741 0.00311912
6.574 18.3752 18.3784 0.00311974
6.575 18.3795 18.3827 0.00312035
6.576 18.3838 18.3869 0.00312096
6.577 18.3881 18.3912 0.00312158
6.578 18.3924 18.3955 0.00312219
6.579 18.3967 18.3998 0.00312281
6.58 18.401 18.4041 0.00312342
6.581 18.4053 18.4084 0.00312403
6.582 18.4096 18.4127 0.00312465
6.583 18.4138 18.417 0.00312526
6.584 18.4181 18.4213 0.00312588
6.585 18.4224 18.4256 0.00312649
6.586 18.4267 18.4298 0.00312711
6.587 18.431 18.4341 0.00312772
6.588 18.4353 18.4384 0.00312833
6.589 18.4396 18.4427 0.00312895
6.59 18.4439 18.447 0.00312956
6.591 18.4482 18.4513 0.00313018
6.592 18.4525 18.4556 0.00313079
6.593 18.4568 18.4599 0.00313141
6.594 18.4611 18.4642 0.00313202
6.595 18.4654 18.4685 0.00313263
6.596 18.4697 18.4728 0.00313325
6.597 18.474 18.4771 0.00313386
6.598 18.4783 18.4814 0.00313448
6.599 18.4826 18.4857 0.00313509
6.6 18.4869 18.49 0.00313571
6.601 18.4912 18.4943 0.00313632
6.602 18.4955 18.4986 0.00313694
6.603 18.4998 18.5029 0.00313755
6.604 18.5041 18.5072 0.00313817
6.605 18.5084 18.5115 0.00313878
6.606 18.5127 18.5158 0.0031394
6.607 18.517 18.5201 0.00314001
6.608 18.5213 18.5244 0.00314062
6.609 18.5256 18.5287 0.00314124
6.61 18.5299 18.533 0.00314185
6.611 18.5342 18.5373 0.00314247
6.612 18.5385 18.5416 0.00314308
6.613 18.5428 18.5459 0.0031437
6.614 18.5471 18.5502 0.00314431
6.615 18.5514 18.5546 0.00314493
6.616 18.5557 18.5589 0.00314554
6.617 18.56 18.5632 0.00314616
6.618 18.5643 18.5675 0.00314677
6.619 18.5686 18.5718 0.00314739
6.62 18.573 18.5761 0.00314801
6.621 18.5773 18.5804 0.00314862
6.622 18.5816 18.5847 0.00314924
6.623 18.5859 18.589 0.00314985
6.624 18.5902 18.5933 0.00315047
6.625 18.5945 18.5977 0.00315108
6.626 18.5988 18.602 0.0031517
6.627 18.6031 18.6063 0.00315231
6.628 18.6074 18.6106 0.00315293
6.629 18.6118 18.6149 0.00315354
6.63 18.6161 18.6192 0.00315416
6.631 18.6204 18.6235 0.00315477
6.632 18.6247 18.6279 0.00315539
6.633 18.629 18.6322 0.00315601
6.634 18.6333 18.6365 0.00315662
6.635 18.6376 18.6408 0.00315724
6.636 18.642 18.6451 0.00315785
6.637 18.6463 18.6494 0.00315847
6.638 18.6506 18.6538 0.00315908
6.639 18.6549 18.6581 0.0031597
6.64 18.6592 18.6624 0.00316031
6.641 18.6636 18.6667 0.00316093
6.642 18.6679 18.671 0.00316155
6.643 18.6722 18.6754 0.00316216
6.644 18.6765 18.6797 0.00316278
6.645 18.6808 18.684 0.00316339
6.646 18.6852 18.6883 0.00316401
6.647 18.6895 18.6927 0.00316463
6.648 18.6938 18.697 0.00316524
6.649 18.6981 18.7013 0.00316586
6.65 18.7025 18.7056 0.00316647
6.651 18.7068 18.71 0.00316709
6.652 18.7111 18.7143 0.00316771
6.653 18.7154 18.7186 0.00316832
6.654 18.7198 18.7229 0.00316894
6.655 18.7241 18.7273 0.00316955
6.656 18.7284 18.7316 0.00317017
6.657 18.7327 18.7359 0.00317079
6.658 18.7371 18.7402 0.0031714
6.659 18.7414 18.7446 0.00317202
6.66 18.7457 18.7489 0.00317264
6.661 18.7501 18.7532 0.00317325
6.662 18.7544 18.7576 0.00317387
6.663 18.7587 18.7619 0.00317449
6.664 18.763 18.7662 0.0031751
6.665 18.7674 18.7706 0.00317572
6.666 18.7717 18.7749 0.00317633
6.667 18.776 18.7792 0.00317695
6.668 18.7804 18.7836 0.00317757
6.669 18.7847 18.7879 0.00317818
6.67 18.789 18.7922 0.0031788
6.671 18.7934 18.7966 0.00317942
6.672 18.7977 18.8009 0.00318003
6.673 18.8021 18.8052 0.00318065
6.674 18.8064 18.8096 0.00318127
6.675 18.8107 18.8139 0.00318188
6.676 18.8151 18.8182 0.0031825
6.677 18.8194 18.8226 0.00318312
6.678 18.8237 18.8269 0.00318374
6.679 18.8281 18.8313 0.00318435
6.68 18.8324 18.8356 0.00318497
6.681 18.8368 18.8399 0.00318559
6.682 18.8411 18.8443 0.0031862
6.683 18.8454 18.8486 0.00318682
6.684 18.8498 18.853 0.00318744
6.685 18.8541 18.8573 0.00318805
6.686 18.8585 18.8616 0.00318867
6.687 18.8628 18.866 0.00318929
6.688 18.8671 18.8703 0.00318991
6.689 18.8715 18.8747 0.00319052
6.69 18.8758 18.879 0.00319114
6.691 18.8802 18.8834 0.00319176
6.692 18.8845 18.8877 0.00319237
6.693 18.8889 18.8921 0.00319299
6.694 18.8932 18.8964 0.00319361
6.695 18.8976 18.9008 0.00319423
6.696 18.9019 18.9051 0.00319484
6.697 18.9063 18.9095 0.00319546
6.698 18.9106 18.9138 0.00319608
6.699 18.915 18.9182 0.0031967
6.7 18.9193 18.9225 0.00319731
6.701 18.9237 18.9269 0.00319793
6.702 18.928 18.9312 0.00319855
6.703 18.9324 18.9356 0.00319917
6.704 18.9367 18.9399 0.00319978
6.705 18.9411 18.9443 0.0032004
6.706 18.9454 18.9486 0.00320102
6.707 18.9498 18.953 0.00320164
6.708 18.9541 18.9573 0.00320225
6.709 18.9585 18.9617 0.00320287
6.71 18.9628 18.966 0.00320349
6.711 18.9672 18.9704 0.00320411
6.712 18.9715 18.9747 0.00320473
6.713 18.9759 18.9791 0.00320534
6.714 18.9802 18.9834 0.00320596
6.715 18.9846 18.9878 0.00320658
6.716 18.989 18.9922 0.0032072
6.717 18.9933 18.9965 0.00320782
6.718 18.9977 19.0009 0.00320843
6.719 19.002 19.0052 0.00320905
6.72 19.0064 19.0096 0.00320967
6.721 19.0107 19.014 0.00321029
6.722 19.0151 19.0183 0.00321091
6.723 19.0195 19.0227 0.00321152
6.724 19.0238 19.027 0.00321214
6.725 19.0282 19.0314 0.00321276
6.726 19.0326 19.0358 0.00321338
6.727 19.0369 19.0401 0.003214
6.728 19.0413 19.0445 0.00321462
6.729 19.0456 19.0489 0.00321523
6.73 19.05 19.0532 0.00321585
6.731 19.0544 19.0576 0.00321647
6.732 19.0587 19.062 0.00321709
6.733 19.0631 19.0663 0.00321771
6.734 19.0675 19.0707 0.00321833
6.735 19.0718 19.0751 0.00321894
6.736 19.0762 19.0794 0.00321956
6.737 19.0806 19.0838 0.00322018
6.738 19.0849 19.0882 0.0032208
6.739 19.0893 19.0925 0.00322142
6.74 19.0937 19.0969 0.00322204
6.741 19.098 19.1013 0.00322266
6.742 19.1024 19.1056 0.00322327
6.743 19.1068 19.11 0.00322389
6.744 19.1112 19.1144 0.00322451
6.745 19.1155 19.1188 0.00322513
6.746 19.1199 19.1231 0.00322575
6.747 19.1243 19.1275 0.00322637
6.748 19.1286 19.1319 0.00322699
6.749 19.133 19.1363 0.00322761
6.75 19.1374 19.1406 0.00322822
6.751 19.1418 19.145 0.00322884
6.752 19.1461 19.1494 0.00322946
6.753 19.1505 19.1538 0.00323008
6.754 19.1549 19.1581 0.0032307
6.755 19.1593 19.1625 0.00323132
6.756 19.1637 19.1669 0.00323194
6.757 19.168 19.1713 0.00323256
6.758 19.1724 19.1756 0.00323318
6.759 19.1768 19.18 0.0032338
6.76 19.1812 19.1844 0.00323442
6.761 19.1855 19.1888 0.00323503
6.762 19.1899 19.1932 0.00323565
6.763 19.1943 19.1975 0.00323627
6.764 19.1987 19.2019 0.00323689
6.765 19.2031 19.2063 0.00323751
6.766 19.2075 19.2107 0.00323813
6.767 19.2118 19.2151 0.00323875
6.768 19.2162 19.2195 0.00323937
6.769 19.2206 19.2238 0.00323999
6.77 19.225 19.2282 0.00324061
6.771 19.2294 19.2326 0.00324123
6.772 19.2338 19.237 0.00324185
6.773 19.2381 19.2414 0.00324247
6.774 19.2425 19.2458 0.00324309
6.775 19.2469 19.2502 0.00324371
6.776 19.2513 19.2545 0.00324433
6.777 19.2557 19.2589 0.00324495
6.778 19.2601 19.2633 0.00324557
6.779 19.2645 19.2677 0.00324619
6.78 19.2689 19.2721 0.00324681
6.781 19.2732 19.2765 0.00324743
6.782 19.2776 19.2809 0.00324805
6.783 19.282 19.2853 0.00324867
6.784 19.2864 19.2897 0.00324929
6.785 19.2908 19.2941 0.00324991
6.786 19.2952 19.2984 0.00325053
6.787 19.2996 19.3028 0.00325115
6.788 19.304 19.3072 0.00325177
6.789 19.3084 19.3116 0.00325239
6.79 19.3128 19.316 0.00325301
6.791 19.3172 19.3204 0.00325363
6.792 19.3216 19.3248 0.00325425
6.793 19.326 19.3292 0.00325487
6.794 19.3304 19.3336 0.00325549
6.795 19.3348 19.338 0.00325611
6.796 19.3391 19.3424 0.00325673
6.797 19.3435 19.3468 0.00325735
6.798 19.3479 19.3512 0.00325797
6.799 19.3523 19.3556 0.00325859
6.8 19.3567 19.36 0.00325921
6.801 19.3611 19.3644 0.00325983
6.802 19.3655 19.3688 0.00326045
6.803 19.3699 19.3732 0.00326107
6.804 19.3743 19.3776 0.00326169
6.805 19.3787 19.382 0.00326231
6.806 19.3831 19.3864 0.00326293
6.807 19.3875 19.3908 0.00326355
6.808 19.392 19.3952 0.00326417
6.809 19.3964 19.3996 0.00326479
6.81 19.4008 19.404 0.00326541
6.811 19.4052 19.4084 0.00326603
6.812 19.4096 19.4128 0.00326665
6.813 19.414 19.4172 0.00326727
6.814 19.4184 19.4216 0.0032679
6.815 19.4228 19.4261 0.00326852
6.816 19.4272 19.4305 0.00326914
6.817 19.4316 19.4349 0.00326976
6.818 19.436 19.4393 0.00327038
6.819 19.4404 19.4437 0.003271
6.82 19.4448 19.4481 0.00327162
6.821 19.4492 19.4525 0.00327224
6.822 19.4536 19.4569 0.00327286
6.823 19.4581 19.4613 0.00327348
6.824 19.4625 19.4657 0.0032741
6.825 19.4669 19.4702 0.00327473
6.826 19.4713 19.4746 0.00327535
6.827 19.4757 19.479 0.00327597
6.828 19.4801 19.4834 0.00327659
6.829 19.4845 19.4878 0.00327721
6.83 19.4889 19.4922 0.00327783
6.831 19.4934 19.4966 0.00327845
6.832 19.4978 19.5011 0.00327907
6.833 19.5022 19.5055 0.0032797
6.834 19.5066 19.5099 0.00328032
